iteration,somat_disease_r,somat_disease_p,somat_mechanism_r,somat_mechanism_p
362,-0.06458675424192666,0.6435643564356436,0.3333333333333333,0.09900990099009901
363,-0.1346469622331691,0.7425742574257426,0.0361247947454844,0.45544554455445546
364,0.008210180623973728,0.45544554455445546,0.2769567597153804,0.0594059405940594
365,-0.006568144499178982,0.4158415841584158,0.32567049808429116,0.06930693069306931
366,0.08757525998905309,0.3069306930693069,0.3563218390804598,0.06930693069306931
367,-0.03338806787082649,0.6633663366336634,0.32457580733442803,0.07920792079207921
368,-0.041050903119868636,0.48514851485148514,0.34099616858237547,0.09900990099009901
369,-0.1986863711001642,0.8316831683168316,0.18883415435139572,0.18811881188118812
370,0.01477832512315271,0.4752475247524752,0.17952928297755882,0.3069306930693069
371,-0.01860974274767378,0.5445544554455446,0.3223864258347017,0.019801980198019802
372,-0.07334428024083196,0.6039603960396039,0.34920634920634924,0.09900990099009901
373,0.0996168582375479,0.32673267326732675,0.3420908593322386,0.0891089108910891
374,0.043787629994526546,0.3564356435643564,0.31253420908593316,0.09900990099009901
375,0.08374384236453201,0.3564356435643564,0.35577449370552816,0.04950495049504951
376,-0.03393541324575808,0.44554455445544555,0.2375478927203065,0.1485148514851485
377,-0.07060755336617405,0.6336633663366337,0.29666119321291734,0.12871287128712872
378,-0.054187192118226604,0.6534653465346535,0.1510673234811166,0.24752475247524752
379,-0.04433497536945813,0.594059405940594,0.24904214559386975,0.2079207920792079
380,-0.21729611384783798,0.8415841584158416,0.12370005473453749,0.3069306930693069
381,-0.08045977011494251,0.6633663366336634,0.16967706622879036,0.2079207920792079
382,-0.09797482211275313,0.7227722772277227,0.19594964422550626,0.18811881188118812
383,-0.16365626710454295,0.7524752475247525,0.05363984674329502,0.39603960396039606
384,0.15873015873015872,0.21782178217821782,0.3513957307060755,0.04950495049504951
385,0.022988505747126436,0.5643564356435643,0.2857142857142857,0.0891089108910891
386,-0.11713191023535852,0.7623762376237624,0.2884510125889437,0.21782178217821782
387,-0.10016420361247948,0.7227722772277227,0.1652983032293377,0.19801980198019803
388,0.10837438423645321,0.2871287128712871,0.30979748221127534,0.09900990099009901
389,-0.08319649698960044,0.5742574257425742,0.2785987958401751,0.1782178217821782
390,0.03667214012041598,0.49504950495049505,0.25506294471811713,0.1188118811881188
391,-0.002736726874657909,0.5742574257425742,0.33497536945812806,0.1485148514851485
392,0.10563765736179528,0.40594059405940597,0.378215654077723,0.039603960396039604
393,-0.011494252873563218,0.5544554455445545,0.20963327859879585,0.19801980198019803
394,-0.03338806787082649,0.5346534653465347,0.11384783798576902,0.26732673267326734
395,0.11001642036124794,0.3069306930693069,0.23097974822112752,0.1485148514851485
396,-0.03503010399562124,0.49504950495049505,0.20744389709906952,0.19801980198019803
397,-0.08866995073891626,0.6534653465346535,0.24083196496989598,0.13861386138613863
398,0.044882320744389706,0.45544554455445546,0.4532019704433497,0.009900990099009901
399,0.04597701149425287,0.40594059405940597,0.18445539135194308,0.26732673267326734
400,0.01751505199781062,0.45544554455445546,0.3820470717022441,0.07920792079207921
401,0.1357416529830323,0.297029702970297,0.2380952380952381,0.12871287128712872
402,0.07498631636562669,0.25742574257425743,0.16091954022988503,0.33663366336633666
403,0.00875752599890531,0.44554455445544555,0.1510673234811166,0.2079207920792079
404,-0.022441160372194853,0.5247524752475248,0.22988505747126436,0.2079207920792079
405,-0.056376573617952924,0.6336633663366337,0.2747673782156541,0.1485148514851485
406,-0.14285714285714285,0.7425742574257426,0.21729611384783798,0.18811881188118812
407,-0.058018609742747675,0.6237623762376238,0.3278598795840175,0.09900990099009901
408,-0.0010946907498631637,0.5841584158415841,0.12041598248494799,0.3069306930693069
409,-0.16748768472906403,0.8118811881188119,0.20963327859879585,0.19801980198019803
410,-0.09304871373836891,0.594059405940594,0.18719211822660098,0.1782178217821782
411,-0.11548987411056376,0.6732673267326733,0.21839080459770116,0.1782178217821782
412,-0.08976464148877941,0.6633663366336634,0.09797482211275313,0.32673267326732675
413,0.019157088122605366,0.5742574257425742,0.19704433497536944,0.2079207920792079
414,0.10071154898741107,0.2871287128712871,0.11603721948549535,0.32673267326732675
415,-0.08483853311439518,0.6237623762376238,0.08374384236453201,0.36633663366336633
416,0.07717569786535304,0.3564356435643564,0.3382594417077176,0.04950495049504951
417,0.02955665024630542,0.48514851485148514,0.41598248494800216,0.039603960396039604
418,0.03393541324575808,0.40594059405940597,0.25779967159277506,0.09900990099009901
419,-0.009852216748768473,0.4752475247524752,0.25998905309250137,0.16831683168316833
420,0.07060755336617405,0.31683168316831684,0.21346469622331687,0.15841584158415842
421,-0.16037219485495346,0.7425742574257426,0.16584564860426929,0.27722772277227725
422,-0.13628899835796388,0.7623762376237624,0.19102353585112206,0.22772277227722773
423,-0.15873015873015872,0.8613861386138614,0.052545155993431854,0.3564356435643564
424,0.13355227148330595,0.21782178217821782,0.1384783798576902,0.24752475247524752
425,0.07881773399014778,0.3069306930693069,0.3278598795840175,0.1188118811881188
426,-0.19759168035030103,0.7920792079207921,0.034482758620689655,0.504950495049505
427,0.10618500273672687,0.19801980198019803,0.21893814997263272,0.22772277227722773
428,-0.05199781061850027,0.5148514851485149,0.11001642036124794,0.32673267326732675
429,-0.0120415982484948,0.42574257425742573,0.1319102353585112,0.2871287128712871
430,0.09523809523809523,0.3465346534653465,0.24794745484400657,0.22772277227722773
431,0.028461959496442254,0.4752475247524752,0.17077175697865354,0.24752475247524752
432,0.0021893814997263274,0.5841584158415841,0.3103448275862069,0.10891089108910891
433,-0.054187192118226604,0.5643564356435643,0.22495894909688013,0.21782178217821782
434,0.020251778872468526,0.46534653465346537,0.2818828680897646,0.1485148514851485
435,-0.20032840722495895,0.8811881188118812,0.24356869184455393,0.13861386138613863
436,-0.01532567049808429,0.49504950495049505,0.20142309797482214,0.18811881188118812
437,0.08319649698960044,0.27722772277227725,0.3103448275862069,0.07920792079207921
438,0.05747126436781609,0.38613861386138615,0.27367268746579093,0.0891089108910891
439,0.03338806787082649,0.3465346534653465,0.22714833059660647,0.1485148514851485
440,0.08648056923918993,0.31683168316831684,0.30158730158730157,0.09900990099009901
441,0.058018609742747675,0.32673267326732675,0.36836343732895455,0.06930693069306931
442,0.02079912424740011,0.4752475247524752,0.23590585659551178,0.2376237623762376
443,0.01860974274767378,0.42574257425742573,0.2857142857142857,0.06930693069306931
444,0.015873015873015872,0.42574257425742573,0.30651340996168586,0.07920792079207921
445,0.0421455938697318,0.42574257425742573,0.24083196496989598,0.07920792079207921
446,0.11220580186097427,0.27722772277227725,0.25889436234263824,0.09900990099009901
447,0.0722495894909688,0.37623762376237624,0.21620142309797483,0.13861386138613863
448,-0.03721948549534756,0.5643564356435643,0.3130815544608648,0.10891089108910891
449,0.10782703886152162,0.25742574257425743,0.39792008757526,0.039603960396039604
450,0.0021893814997263274,0.5247524752475248,0.14614121510673234,0.25742574257425743
451,-0.15873015873015872,0.7623762376237624,0.12151067323481116,0.26732673267326734
452,-0.08648056923918993,0.6336633663366337,0.2851669403393541,0.0891089108910891
453,0.11713191023535852,0.26732673267326734,0.3393541324575807,0.06930693069306931
454,-0.05363984674329502,0.6039603960396039,0.16803503010399565,0.2079207920792079
455,-0.05856595511767926,0.6039603960396039,0.20634920634920634,0.16831683168316833
456,0.00930487137383689,0.5841584158415841,0.24740010946907498,0.10891089108910891
457,0.07279693486590037,0.43564356435643564,0.37931034482758613,0.10891089108910891
458,-0.12479474548440067,0.693069306930693,0.13628899835796388,0.3069306930693069
459,-0.1357416529830323,0.7425742574257426,0.17296113847837985,0.24752475247524752
460,0.03886152162014231,0.3564356435643564,0.17733990147783252,0.21782178217821782
461,-0.1111111111111111,0.7326732673267327,0.1691297208538588,0.24752475247524752
462,-0.03229337712096333,0.5148514851485149,0.24575807334428024,0.15841584158415842
463,-0.09359605911330049,0.6732673267326733,0.1291735084838533,0.21782178217821782
464,-0.1319102353585112,0.6831683168316832,0.25123152709359603,0.12871287128712872
465,-0.012588943623426383,0.46534653465346537,0.2785987958401751,0.13861386138613863
466,-0.15544608648056923,0.7326732673267327,0.01477832512315271,0.43564356435643564
467,-0.02463054187192118,0.5742574257425742,0.36507936507936506,0.09900990099009901
468,-0.13026819923371646,0.7425742574257426,0.1538040503557745,0.21782178217821782
469,-0.041050903119868636,0.5742574257425742,0.40448823207443896,0.07920792079207921
470,0.0120415982484948,0.42574257425742573,0.00930487137383689,0.44554455445544555
471,-0.0481663929939792,0.5643564356435643,0.1023535851122058,0.33663366336633666
472,0.002736726874657909,0.40594059405940597,0.031746031746031744,0.36633663366336633
473,0.019704433497536946,0.45544554455445546,0.2375478927203065,0.19801980198019803
474,-0.07881773399014778,0.5841584158415841,0.20799124247400108,0.12871287128712872
475,0.1291735084838533,0.21782178217821782,0.41160372194854955,0.009900990099009901
476,-0.11822660098522168,0.7425742574257426,0.1116584564860427,0.33663366336633666
477,-0.09578544061302681,0.6336633663366337,0.24740010946907498,0.2871287128712871
478,0.1319102353585112,0.21782178217821782,0.3426382047071702,0.0297029702970297
479,-0.022988505747126436,0.5445544554455446,0.2671045429666119,0.1782178217821782
480,0.012588943623426383,0.43564356435643564,0.25670498084291193,0.12871287128712872
481,0.07115489874110564,0.40594059405940597,0.19321291735084836,0.21782178217821782
482,0.052545155993431854,0.32673267326732675,0.3262178434592227,0.15841584158415842
483,-0.021346469622331693,0.5643564356435643,0.16639299397920088,0.22772277227722773
484,0.047619047619047616,0.3564356435643564,0.19594964422550626,0.1782178217821782
485,-0.05856595511767926,0.6237623762376238,-0.02955665024630542,0.49504950495049505
486,-0.010946907498631636,0.5247524752475248,0.14668856048166393,0.25742574257425743
487,-0.059660645867542425,0.6237623762376238,0.20689655172413793,0.1782178217821782
488,-0.02681992337164751,0.43564356435643564,0.32019704433497537,0.10891089108910891
489,-0.03667214012041598,0.5445544554455446,0.2922824302134647,0.21782178217821782
490,-0.09304871373836891,0.7623762376237624,0.16091954022988503,0.2079207920792079
491,-0.14942528735632182,0.8118811881188119,0.20306513409961688,0.2079207920792079
492,-0.05090311986863711,0.5346534653465347,0.21072796934865898,0.10891089108910891
493,0.07060755336617405,0.36633663366336633,0.0963327859879584,0.4158415841584158
494,0.08648056923918993,0.32673267326732675,0.27038861521620144,0.1188118811881188
495,-0.11603721948549535,0.7029702970297029,0.11275314723590585,0.27722772277227725
496,-0.157088122605364,0.7821782178217822,0.18007662835249041,0.24752475247524752
497,0.09140667761357417,0.3465346534653465,0.17952928297755882,0.22772277227722773
498,-0.1839080459770115,0.7920792079207921,-0.031746031746031744,0.6138613861386139
499,0.0963327859879584,0.3069306930693069,0.36179529282977557,0.04950495049504951
500,-0.03065134099616858,0.5346534653465347,0.17022441160372195,0.22772277227722773
501,-0.09797482211275313,0.6039603960396039,0.22441160372194854,0.2079207920792079
502,-0.027914614121510674,0.5445544554455446,0.12479474548440067,0.24752475247524752
503,-0.0240831964969896,0.5841584158415841,0.3284072249589491,0.0891089108910891
504,0.0240831964969896,0.44554455445544555,0.35577449370552816,0.0594059405940594
505,-0.01751505199781062,0.48514851485148514,0.15270935960591134,0.2079207920792079
506,0.054187192118226604,0.36633663366336633,0.3251231527093596,0.06930693069306931
507,-0.06841817186644773,0.6732673267326733,0.19649698960043788,0.19801980198019803
508,-0.09523809523809523,0.594059405940594,0.34099616858237547,0.19801980198019803
509,-0.07772304324028462,0.6039603960396039,0.21127531472359057,0.24752475247524752
510,0.055281882868089764,0.43564356435643564,0.3273125342090859,0.1188118811881188
511,-0.07662835249042146,0.594059405940594,0.009852216748768473,0.38613861386138615
512,-0.12972085385878487,0.7920792079207921,0.15216201423097975,0.27722772277227725
513,0.01696770662287904,0.46534653465346537,0.29337712096332785,0.0594059405940594
514,-0.08374384236453201,0.6237623762376238,0.2523262178434592,0.09900990099009901
515,-0.025177887246852767,0.5643564356435643,0.21893814997263272,0.2079207920792079
516,-0.13026819923371646,0.6732673267326733,0.13738368910782706,0.19801980198019803
517,0.1685823754789272,0.2376237623762376,0.2517788724685276,0.15841584158415842
518,0.021893814997263273,0.40594059405940597,0.22879036672140118,0.12871287128712872
519,0.10180623973727422,0.3564356435643564,0.30925013683634367,0.10891089108910891
520,0.022988505747126436,0.504950495049505,0.36507936507936506,0.12871287128712872
521,0.062397372742200335,0.297029702970297,0.2380952380952381,0.13861386138613863
522,0.15599343185550082,0.22772277227722773,0.4466338259441708,0.009900990099009901
523,-0.0782703886152162,0.6831683168316832,0.29064039408866993,0.15841584158415842
524,0.01477832512315271,0.43564356435643564,0.2895457033388068,0.1188118811881188
525,-0.039956212370005476,0.6138613861386139,0.31362889983579634,0.09900990099009901
526,-0.14012041598248495,0.7821782178217822,0.1620142309797482,0.18811881188118812
527,0.07389162561576354,0.297029702970297,0.3382594417077176,0.10891089108910891
528,0.062397372742200335,0.297029702970297,0.307608100711549,0.09900990099009901
529,-0.13683634373289547,0.7425742574257426,0.2375478927203065,0.22772277227722773
530,-0.05856595511767926,0.5742574257425742,0.10344827586206896,0.27722772277227725
531,0.04980842911877395,0.38613861386138615,0.3825944170771757,0.06930693069306931
532,-0.11713191023535852,0.6633663366336634,0.2583470169677066,0.2079207920792079
533,0.0842911877394636,0.3564356435643564,0.2698412698412698,0.13861386138613863
534,0.09031198686371099,0.297029702970297,0.31198686371100165,0.0891089108910891
535,0.12260536398467432,0.2079207920792079,0.3158182813355227,0.04950495049504951
536,0.09852216748768472,0.22772277227722773,0.2928297755883963,0.0594059405940594
537,0.16584564860426929,0.19801980198019803,0.3437328954570334,0.06930693069306931
538,0.07389162561576354,0.38613861386138615,0.3004926108374384,0.0891089108910891
539,-0.05692391899288451,0.5148514851485149,0.21455938697318008,0.1782178217821782
540,0.07991242474001095,0.38613861386138615,0.3240284619594964,0.10891089108910891
541,0.09688013136288998,0.3465346534653465,0.18609742747673783,0.2079207920792079
542,-0.047619047619047616,0.5643564356435643,0.06896551724137931,0.33663366336633666
543,-0.06787082649151616,0.7029702970297029,0.13355227148330595,0.297029702970297
544,0.09523809523809523,0.2079207920792079,0.3273125342090859,0.07920792079207921
545,-0.05363984674329502,0.5445544554455446,0.04707170224411604,0.42574257425742573
546,0.014230979748221127,0.5247524752475248,0.17515051997810618,0.18811881188118812
547,0.07608100711548987,0.3069306930693069,0.2692939244663382,0.12871287128712872
548,0.13355227148330595,0.25742574257425743,0.28735632183908044,0.10891089108910891
549,0.042692939244663386,0.42574257425742573,0.2348111658456486,0.1188118811881188
550,-0.050355774493705534,0.5247524752475248,0.24356869184455393,0.07920792079207921
551,-0.1395730706075534,0.7227722772277227,0.23371647509578544,0.15841584158415842
552,-0.030103995621236997,0.5841584158415841,0.2370005473453749,0.15841584158415842
553,-0.0005473453749315818,0.49504950495049505,0.2545155993431856,0.1188118811881188
554,0.03503010399562124,0.46534653465346537,0.2928297755883963,0.13861386138613863
555,-0.03229337712096333,0.5841584158415841,0.18336070060207993,0.2079207920792079
556,-0.08319649698960044,0.7128712871287128,0.13628899835796388,0.27722772277227725
557,-0.12424740010946908,0.7227722772277227,0.30487137383689106,0.09900990099009901
558,0.1685823754789272,0.1485148514851485,0.31253420908593316,0.09900990099009901
559,-0.09578544061302681,0.6633663366336634,0.2222222222222222,0.18811881188118812
560,-0.0782703886152162,0.6138613861386139,0.0996168582375479,0.33663366336633666
561,0.0842911877394636,0.31683168316831684,0.22769567597153803,0.15841584158415842
562,-0.10563765736179528,0.6336633663366337,0.1899288451012589,0.2376237623762376
563,-0.09085933223864258,0.6435643564356436,0.21018062397372742,0.2079207920792079
564,-0.02955665024630542,0.49504950495049505,0.42692939244663375,0.06930693069306931
565,0.1954022988505747,0.1782178217821782,0.3196496989600438,0.039603960396039604
566,0.039956212370005476,0.38613861386138615,0.2621784345922277,0.13861386138613863
567,0.01477832512315271,0.4158415841584158,0.0722495894909688,0.37623762376237624
568,0.02353585112205802,0.42574257425742573,0.26053639846743293,0.0891089108910891
569,-0.019157088122605366,0.49504950495049505,0.15216201423097975,0.31683168316831684
570,0.02353585112205802,0.49504950495049505,0.32129173508483855,0.0891089108910891
571,0.09359605911330049,0.297029702970297,0.15489874110563767,0.27722772277227725
572,-0.16310892172961136,0.8316831683168316,0.1718664477285167,0.19801980198019803
573,0.012588943623426383,0.5346534653465347,0.3694581280788177,0.0594059405940594
574,-0.09688013136288998,0.7326732673267327,0.2742200328407225,0.1188118811881188
575,-0.031198686371100168,0.6336633663366337,0.04926108374384236,0.37623762376237624
576,-0.11986863711001641,0.7722772277227723,-0.028461959496442254,0.6138613861386139
577,-0.1023535851122058,0.7623762376237624,0.16967706622879036,0.21782178217821782
578,-0.08976464148877941,0.6732673267326733,0.1647509578544061,0.26732673267326734
579,0.01860974274767378,0.33663366336633666,0.38697318007662834,0.0297029702970297
580,0.0005473453749315818,0.5445544554455446,0.13081554460864805,0.297029702970297
581,-0.016420361247947456,0.48514851485148514,0.2681992337164751,0.16831683168316833
582,-0.03776683087027915,0.5247524752475248,0.29666119321291734,0.13861386138613863
583,0.002736726874657909,0.5247524752475248,0.42966611932129173,0.039603960396039604
584,0.05473453749315818,0.43564356435643564,0.27367268746579093,0.12871287128712872
585,0.0180623973727422,0.42574257425742573,0.08210180623973727,0.42574257425742573
586,0.015873015873015872,0.5148514851485149,0.25287356321839083,0.2079207920792079
587,-0.050355774493705534,0.6039603960396039,0.13081554460864805,0.36633663366336633
588,0.0060207991242474,0.48514851485148514,0.18828680897646416,0.19801980198019803
589,-0.0782703886152162,0.6237623762376238,0.06622879036672139,0.44554455445544555
590,-0.06403940886699507,0.5445544554455446,0.14395183360700603,0.21782178217821782
591,-0.13026819923371646,0.7227722772277227,0.07936507936507936,0.33663366336633666
592,-0.11220580186097427,0.8118811881188119,0.2714833059660646,0.07920792079207921
593,-0.06349206349206349,0.6435643564356436,0.34099616858237547,0.13861386138613863
594,-0.002736726874657909,0.49504950495049505,0.09304871373836891,0.4158415841584158
595,0.054187192118226604,0.44554455445544555,0.2769567597153804,0.19801980198019803
596,0.15763546798029557,0.19801980198019803,0.3223864258347017,0.0891089108910891
597,0.05090311986863711,0.31683168316831684,0.29885057471264365,0.09900990099009901
598,0.09140667761357417,0.2871287128712871,0.32676518883415434,0.0594059405940594
599,-0.08538587848932677,0.6831683168316832,0.17733990147783252,0.21782178217821782
600,-0.0180623973727422,0.48514851485148514,0.2375478927203065,0.21782178217821782
601,-0.031746031746031744,0.5148514851485149,0.0842911877394636,0.3069306930693069
602,0.03229337712096333,0.38613861386138615,0.08319649698960044,0.39603960396039606
603,0.07936507936507936,0.297029702970297,0.29556650246305416,0.13861386138613863
604,-0.04159824849480022,0.5445544554455446,0.3541324575807335,0.15841584158415842
605,-0.08483853311439518,0.6336633663366337,0.15599343185550082,0.25742574257425743
606,0.061850027367268745,0.32673267326732675,0.29994526546250677,0.06930693069306931
607,-0.09414340448823208,0.7227722772277227,0.19649698960043788,0.21782178217821782
608,-0.00930487137383689,0.5247524752475248,0.26436781609195403,0.2079207920792079
609,-0.02736726874657909,0.5247524752475248,0.3579638752052545,0.07920792079207921
610,-0.06568144499178982,0.594059405940594,0.11384783798576902,0.31683168316831684
611,-0.03338806787082649,0.5544554455445545,0.2380952380952381,0.16831683168316833
612,-0.046524356869184456,0.44554455445544555,0.31527093596059114,0.10891089108910891
613,0.1023535851122058,0.36633663366336633,0.21182266009852216,0.2871287128712871
614,-0.07389162561576354,0.6831683168316832,0.2911877394636015,0.13861386138613863
615,-0.08757525998905309,0.6732673267326733,0.2747673782156541,0.12871287128712872
616,-0.0010946907498631637,0.49504950495049505,0.2534209085933224,0.1485148514851485
617,0.08812260536398467,0.3564356435643564,0.36836343732895455,0.04950495049504951
618,0.012588943623426383,0.40594059405940597,0.31362889983579634,0.07920792079207921
619,-0.08812260536398467,0.6435643564356436,0.22660098522167485,0.22772277227722773
620,0.02681992337164751,0.40594059405940597,0.2829775588396278,0.1485148514851485
621,0.021346469622331693,0.31683168316831684,0.33388067870826493,0.0891089108910891
622,0.02079912424740011,0.3564356435643564,0.12807881773399013,0.297029702970297
623,0.03557744937055282,0.40594059405940597,0.25779967159277506,0.12871287128712872
624,0.05911330049261084,0.3465346534653465,0.3524904214559387,0.04950495049504951
625,-0.05199781061850027,0.6336633663366337,0.18007662835249041,0.18811881188118812
626,0.08648056923918993,0.3069306930693069,0.27257799671592775,0.12871287128712872
627,0.10344827586206896,0.27722772277227725,0.30322933771209637,0.0594059405940594
628,-0.10454296661193212,0.6831683168316832,0.21127531472359057,0.12871287128712872
629,-0.054187192118226604,0.6138613861386139,0.055281882868089764,0.40594059405940597
630,0.05199781061850027,0.36633663366336633,0.21839080459770116,0.19801980198019803
631,-0.03393541324575808,0.5346534653465347,0.2019704433497537,0.12871287128712872
632,0.05090311986863711,0.37623762376237624,0.26655719759168034,0.1188118811881188
633,-0.10563765736179528,0.7227722772277227,0.19704433497536944,0.27722772277227725
634,-0.014230979748221127,0.5148514851485149,0.307608100711549,0.1188118811881188
635,-0.05747126436781609,0.504950495049505,0.37766830870279144,0.07920792079207921
636,-0.17624521072796934,0.801980198019802,0.18007662835249041,0.26732673267326734
637,-0.1713191023535851,0.8118811881188119,0.10344827586206896,0.2871287128712871
638,0.10125889436234263,0.2871287128712871,0.2676518883415435,0.15841584158415842
639,-0.07389162561576354,0.6732673267326733,0.28407224958949095,0.09900990099009901
640,-0.062397372742200335,0.5841584158415841,0.2616310892172961,0.13861386138613863
641,0.046524356869184456,0.43564356435643564,0.31089217296113847,0.06930693069306931
642,-0.003284072249589491,0.5544554455445545,0.30815544608648054,0.1485148514851485
643,-0.1384783798576902,0.6732673267326733,0.12041598248494799,0.2871287128712871
644,0.00930487137383689,0.39603960396039606,0.22112753147235906,0.19801980198019803
645,-0.1718664477285167,0.7821782178217822,0.11056376573617953,0.36633663366336633
646,-0.01532567049808429,0.5148514851485149,0.29775588396278047,0.12871287128712872
647,-0.047619047619047616,0.504950495049505,0.17569786535303775,0.21782178217821782
648,0.04433497536945813,0.3564356435643564,0.2627257799671593,0.1485148514851485
649,0.0782703886152162,0.33663366336633666,0.36453201970443344,0.09900990099009901
650,-0.05363984674329502,0.5742574257425742,0.1384783798576902,0.3069306930693069
651,-0.0060207991242474,0.46534653465346537,0.17679255610290093,0.19801980198019803
652,-0.13081554460864805,0.7425742574257426,0.0010946907498631637,0.46534653465346537
653,-0.04050355774493705,0.5841584158415841,0.16584564860426929,0.2871287128712871
654,0.002736726874657909,0.45544554455445546,0.24247400109469072,0.12871287128712872
655,-0.0180623973727422,0.48514851485148514,0.18719211822660098,0.25742574257425743
656,-0.04707170224411604,0.6435643564356436,-0.054187192118226604,0.5544554455445545
657,0.09140667761357417,0.2871287128712871,0.20361247947454844,0.24752475247524752
658,-0.2019704433497537,0.8910891089108911,0.25889436234263824,0.2376237623762376
659,0.0810071154898741,0.31683168316831684,0.3130815544608648,0.13861386138613863
660,0.007662835249042145,0.38613861386138615,0.42419266557197594,0.0594059405940594
661,-0.01860974274767378,0.49504950495049505,0.4165298303229338,0.0297029702970297
662,-0.06349206349206349,0.6732673267326733,0.11384783798576902,0.3069306930693069
663,-0.02079912424740011,0.46534653465346537,0.34646962233169126,0.07920792079207921
664,-0.1652983032293377,0.7524752475247525,0.22112753147235906,0.2079207920792079
665,-0.06841817186644773,0.6534653465346535,0.28133552271483303,0.10891089108910891
666,-0.08155446086480568,0.5544554455445545,0.09852216748768472,0.40594059405940597
667,-0.031746031746031744,0.46534653465346537,0.16365626710454295,0.2871287128712871
668,0.030103995621236997,0.43564356435643564,0.30268199233716475,0.07920792079207921
669,-0.16420361247947454,0.7821782178217822,0.2523262178434592,0.1485148514851485
670,-0.047619047619047616,0.5742574257425742,0.1685823754789272,0.26732673267326734
671,0.005473453749315818,0.49504950495049505,0.31636562671045426,0.16831683168316833
672,-0.03886152162014231,0.5841584158415841,0.07334428024083196,0.3564356435643564
673,-0.07608100711548987,0.6138613861386139,-0.0049261083743842365,0.46534653465346537
674,-0.22112753147235906,0.8217821782178217,-0.03065134099616858,0.5643564356435643
675,0.06403940886699507,0.38613861386138615,0.31198686371100165,0.0891089108910891
676,0.05856595511767926,0.4158415841584158,0.26491516146688554,0.15841584158415842
677,-0.05747126436781609,0.6237623762376238,0.33169129720853857,0.12871287128712872
678,-0.07060755336617405,0.6039603960396039,0.2621784345922277,0.13861386138613863
679,-0.0049261083743842365,0.4752475247524752,0.2370005473453749,0.19801980198019803
680,0.010946907498631636,0.45544554455445546,0.2742200328407225,0.10891089108910891
681,-0.13738368910782706,0.7524752475247525,0.09031198686371099,0.38613861386138615
682,-0.06513409961685823,0.5841584158415841,0.20799124247400108,0.15841584158415842
683,0.0060207991242474,0.4158415841584158,0.24247400109469072,0.16831683168316833
684,-0.011494252873563218,0.46534653465346537,0.3420908593322386,0.13861386138613863
685,-0.07498631636562669,0.6039603960396039,0.15489874110563767,0.2871287128712871
686,0.03229337712096333,0.4158415841584158,0.32676518883415434,0.12871287128712872
687,-0.1291735084838533,0.7326732673267327,0.020251778872468526,0.33663366336633666
688,-0.16091954022988503,0.7821782178217822,0.2194854953475643,0.24752475247524752
689,0.01751505199781062,0.45544554455445546,0.2282430213464696,0.2376237623762376
690,-0.0010946907498631637,0.49504950495049505,0.17624521072796934,0.26732673267326734
691,-0.050355774493705534,0.6435643564356436,0.23152709359605914,0.18811881188118812
692,0.04324028461959496,0.45544554455445546,0.36015325670498083,0.10891089108910891
693,-0.04926108374384236,0.5445544554455446,0.2370005473453749,0.13861386138613863
694,-0.2047071702244116,0.8514851485148515,0.07389162561576354,0.37623762376237624
695,0.1417624521072797,0.2376237623762376,0.30596606458675424,0.07920792079207921
696,0.2019704433497537,0.12871287128712872,0.25506294471811713,0.1782178217821782
697,0.08045977011494251,0.31683168316831684,0.2463054187192118,0.12871287128712872
698,-0.05363984674329502,0.594059405940594,0.2556102900930487,0.19801980198019803
699,0.06403940886699507,0.43564356435643564,0.35467980295566504,0.04950495049504951
700,0.15216201423097975,0.297029702970297,0.3579638752052545,0.039603960396039604
701,0.1346469622331691,0.26732673267326734,0.35467980295566504,0.019801980198019802
702,-0.09140667761357417,0.594059405940594,0.15270935960591134,0.27722772277227725
703,-0.022441160372194853,0.5247524752475248,0.20744389709906952,0.1782178217821782
704,-0.003284072249589491,0.44554455445544555,0.21127531472359057,0.16831683168316833
705,-0.019157088122605366,0.5346534653465347,-0.08593322386425835,0.5247524752475248
706,0.019704433497536946,0.4158415841584158,0.2621784345922277,0.22772277227722773
707,-0.08866995073891626,0.6534653465346535,0.06349206349206349,0.4158415841584158
708,0.07115489874110564,0.39603960396039606,0.3918992884510125,0.0891089108910891
709,0.1111111111111111,0.3069306930693069,0.3037766830870279,0.18811881188118812
710,-0.05911330049261084,0.6435643564356436,0.00930487137383689,0.5544554455445545
711,0.01696770662287904,0.45544554455445546,0.3130815544608648,0.06930693069306931
712,-0.07060755336617405,0.6732673267326733,0.2348111658456486,0.25742574257425743
713,0.02681992337164751,0.44554455445544555,0.3426382047071702,0.0594059405940594
714,-0.06513409961685823,0.6732673267326733,0.1899288451012589,0.1782178217821782
715,0.09578544061302681,0.22772277227722773,0.19102353585112206,0.2871287128712871
716,0.006568144499178982,0.5742574257425742,0.3355227148330596,0.0891089108910891
717,-0.12260536398467432,0.6633663366336634,0.1954022988505747,0.1782178217821782
718,-0.02681992337164751,0.5643564356435643,0.11986863711001641,0.26732673267326734
719,0.04597701149425287,0.4752475247524752,0.27805145046524354,0.07920792079207921
720,0.008210180623973728,0.42574257425742573,0.2260536398467433,0.13861386138613863
721,-0.00930487137383689,0.44554455445544555,0.32019704433497537,0.10891089108910891
722,-0.12479474548440067,0.7128712871287128,0.1395730706075534,0.27722772277227725
723,-0.016420361247947456,0.504950495049505,0.31800766283524906,0.12871287128712872
